Tokens	Left_Offset	Left	Left_ID	Right_Offset	Right	Right_ID	Property
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Jaén', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Jaén	Q95025	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Jaén', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Luckner', 'Lazard', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Lonerock', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Pwovens', 'yo', 'nan', 'peyi', 'Kiba', 'divize', 'pa', '169', 'minisipalite', 'oubyen', 'municipios', ',', 'mannyè', 'yo', 'rele', 'l', 'Kiba', '.']	[4]	Kiba	Q241	[4]	Kiba	Q241	P17
['Yves', 'Louis', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Joseph', 'Pierre', 'Cantave', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[5]	atis	Q483501	[8]	pent	Q1028181	P279
['Adriana', 'Beatriz', 'Quevedo', 'Sánchez', ',', 'rele', 'Adriana', 'Quevedo', ',', 'ki', 'fèt', '13', 'novanm', '1979', 'nan', 'Lima', '(', 'Pewou', ')', ',', 'se', 'yon', 'aktris', ',', 'ansyen', 'mannken', ',', 'prezantatris', 'televizyon', 'ak', 'radyo', 'pewouvyen', '.']	[15]	Lima	Q2868	[17]	Pewou	Q419	P36
['Jean', '-', 'Baptiste', 'Maurice', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[6]	atis	Q483501	[9]	pent	Q1028181	P279
['Thérèse', 'Kuoh', '(', 'non', 'otè', 'ː', 'Thérèse', 'Kuoh', '-', 'Moukoury', ')', ',', 'ki', 'fèt', '7', 'fevriye', '1938', 'nan', 'Yaounde', '(', 'Kamewoun', ')', ',', 'se', 'yon', 'fanm', 'ekriven', 'kamewounèz', ',', 'feminis', ',', 'majistra', 'ak', 'konsiltan', '.']	[18]	Yaounde	Q3808	[20]	Kamewoun	Q1009	P36
['Ana', 'Isabel', 'Serradilla', 'García', ',', 'rele', 'Ana', 'Serradilla', ',', 'ki', 'fèt', '9', 'out', '1978', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktris', 'meksikèn', '.']	[15]	Meksiko	Q1489	[17]	Meksik	Q96	P17
['Claude', 'Dambreville', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Canistota', 'se', 'yon', 'vil', 'nan', 'eta', 'Dakota', 'disid', ',', 'nan', 'Etazini', '.']	[6, 7]	Dakota disid	Q1211	[10]	Etazini	Q30	P17
['Isabelle', 'Funaro', ',', 'ki', 'fèt', '16', 'avril', '1982', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'fransèz', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
"['Li', 'travay', 'tankou', 'pwofesè', 'nan', 'depatman', 'Communication', 'nan', '""', 'New', 'School', 'for', 'Social', 'Research', '""', 'nan', 'Greenwich', 'Village', '.']"	[9, 10, 11, 12, 13]	New School for Social Research	Q599316	[16, 17]	Greenwich Village	Q205380	P131
['Lyonel', 'Laurenceau', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Julia', 'Isabel', 'de', 'Llano', 'Macedo', ',', 'rele', 'Julissa', ',', 'ki', 'fèt', '8', 'avril', '1944', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'chantèz', 'ak', 'aktris', 'meksikèn', '.']	[15]	Meksiko	Q1489	[17]	Meksik	Q96	P17
['Eric', 'Jean', '-', 'Louis', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[6]	atis	Q483501	[9]	pent	Q1028181	P279
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Huelva', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Huelva	Q95015	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Huelva', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Marcel', 'Carné', ',', 'ki', 'fèt', '18', 'out', '1906', 'nan', 'Pari', 'epi', 'ki', 'mouri', '31', 'oktòb', '1996', 'nan', 'Clamart', '(', 'Frans', ')', ',', 'se', 'yon', 'reyalizatè', 'ak', 'senaris', 'franse', '.']	[9]	Pari	Q90	[19]	Frans	Q142	P17
['Marcel', 'Carné', ',', 'ki', 'fèt', '18', 'out', '1906', 'nan', 'Pari', 'epi', 'ki', 'mouri', '31', 'oktòb', '1996', 'nan', 'Clamart', '(', 'Frans', ')', ',', 'se', 'yon', 'reyalizatè', 'ak', 'senaris', 'franse', '.']	[19]	Frans	Q142	[27]	franse	Q121842	P17
['Caimito', 'se', 'yon', 'minisipalite', 'nan', 'vil', 'Avàn', ',', 'nan', 'peyi', 'Kiba', '.']	[6]	Avàn	Q274126	[10]	Kiba	Q241	P17
['Pwovens', 'yo', 'nan', 'peyi', 'Kiba', 'divize', 'pa', '169', 'minisipalite', 'oubyen', 'municipios', ',', 'mannyè', 'yo', 'rele', 'l', 'Kiba', '.']	[4]	Kiba	Q241	[4]	Kiba	Q241	P17
[' ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Málaga	Q95028	[15]	Espay	Q29	P17
[' ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Mayra', 'Goñi', ',', 'ki', 'fèt', '1e', 'novanm', '1992', 'nan', 'Lima', '(', 'Pewou', ')', ',', 'se', 'yon', 'aktris', 'ak', 'chantèz', 'pewouvyèn', '.']	[9]	Lima	Q2868	[11]	Pewou	Q419	P36
['Joseph', 'Oldof', 'Pierre', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[5]	atis	Q483501	[8]	pent	Q1028181	P279
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Seville', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Seville	Q8717	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Seville', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Raúl', 'Araiza', 'Herrera', ',', 'rele', 'pafwa', 'Raúl', 'Araiza', ',', 'ki', 'fèt', 'sou', '14', 'novanm', '1964', 'nan', 'Meksik', ',', 'se', 'yon', 'aktè', 'ak', 'prezantatè', 'televizyon', 'meksiken', '.']	[16]	Meksik	Q96	[24]	meksiken	Q1209676	P17
['Lise', '(', 'Élise', ')', 'Meitner', ',', 'ki', 'fèt', '7', 'oubyen', '17', 'novanm', '1878', 'nan', 'Vyèn', '(', 'Otrich', ')', 'epi', 'ki', 'mouri', '27', 'oktòb', '1968', 'nan', 'Cambridge', '(', 'Wayòm', 'Ini', ')', ',', 'se', 'yon', 'fanm', 'fizisyen', 'otrichyen', 'natiralize', 'syèdwaz', '.']	[14]	Vyèn	Q1741	[16]	Otrich	Q40	P36
['Ermistal', 'Thialy', 'Charles', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[5]	atis	Q483501	[8]	pent	Q1028181	P279
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Málaga	Q95028	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Octavio', 'Augusto', 'Pérez', 'Ocaña', ',', 'rele', 'Octavio', 'Ocaña', ',', 'ki', 'fèt', '7', 'novanm', '1998', 'nan', 'Villahermosa', ',', 'Tabasco', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktè', 'meksiken', '.']	[19]	Meksik	Q96	[25]	meksiken	Q1209676	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Cordoue	Q81972	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Jaén', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Jaén	Q95025	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Jaén', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Cresbard', 'se', 'yon', 'vil', 'nan', 'eta', 'Dakota', 'disid', ',', 'nan', 'Etazini', '.']	[6, 7]	Dakota disid	Q1211	[10]	Etazini	Q30	P17
['Édouard', 'Joseph', 'Woolley', ',', 'ki', 'fèt', '31', 'mas', '1916', 'nan', 'Pòtoprens', '(', 'Ayiti', ')', 'epi', 'ki', 'mouri', '22', 'desanm', '1991', 'nan', 'Miyami', '(', 'Etazini', ')', ',', 'se', 'yon', 'tenò', ',', 'konpozitè', ',', 'direktè', 'mizikal', 'ak', 'pwofesè', 'mizik', 'ki', 'gen', 'orijin', 'ayisyèn', ',', 'natiralize', 'kanadyen', 'an', '1958', '.']	[21]	Miyami	Q8652	[23]	Etazini	Q30	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Almería', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Almería	Q81802	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Almería', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Lee', 'Chae', '-', 'young', '(', 'an', 'koreyen', ':', '이채영', ')', ',', 'rele', 'tou', 'Little', 'Jang', ',', 'ki', 'fèt', '29', 'avril', '1986', 'nan', 'Seoul', '(', 'Kore', 'disid', ')', ',', 'se', 'yon', 'aktris', 'sidkoreyèn', '.']	[22]	Seoul	Q8684	[24, 25]	Kore disid	Q884	P17
['Nasyonzini', 'Fon', 'an', 'Popilasyon', 'estime', 'ke', 'te', '20', 'pousan', 'nan', 'fanm', 'ki', 'afekte', 'te', 'infibulated', ',', 'yon', 'pratik', 'jwenn', 'lajman', 'nan', 'nòdès', 'Lafrik', 'di', ',', 'patikilyèman', 'Djibouti', ',', 'Eritrea', ',', 'Somali', 'ak', 'nò', 'Soudan', '.']	[26]	Djibouti	Q977	[28]	Eritrea	Q986	P47
['Nasyonzini', 'Fon', 'an', 'Popilasyon', 'estime', 'ke', 'te', '20', 'pousan', 'nan', 'fanm', 'ki', 'afekte', 'te', 'infibulated', ',', 'yon', 'pratik', 'jwenn', 'lajman', 'nan', 'nòdès', 'Lafrik', 'di', ',', 'patikilyèman', 'Djibouti', ',', 'Eritrea', ',', 'Somali', 'ak', 'nò', 'Soudan', '.']	[26]	Djibouti	Q977	[30]	Somali	Q1045	P47
['Nasyonzini', 'Fon', 'an', 'Popilasyon', 'estime', 'ke', 'te', '20', 'pousan', 'nan', 'fanm', 'ki', 'afekte', 'te', 'infibulated', ',', 'yon', 'pratik', 'jwenn', 'lajman', 'nan', 'nòdès', 'Lafrik', 'di', ',', 'patikilyèman', 'Djibouti', ',', 'Eritrea', ',', 'Somali', 'ak', 'nò', 'Soudan', '.']	[28]	Eritrea	Q986	[33]	Soudan	Q1049	P47
['Rodrigo', 'Murray', 'Prisant', ',', 'rele', 'Rodrigo', 'Murray', ',', 'ki', 'fèt', '24', 'jiyè', '1969', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktè', 'ak', 'prezantatè', 'televizyon', 'meksiken', '.']	[14]	Meksiko	Q1489	[16]	Meksik	Q96	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Grenad', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Mónika', 'Sánchez', ',', 'ki', 'fèt', '3', 'desanm', '1974', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktris', 'meksikèn', '.']	[9]	Meksiko	Q1489	[11]	Meksik	Q96	P17
['Edme', 'Étienne', 'Borne', 'Desfourneaux', ',', 'ki', 'fèt', '22', 'avril', '1767', 'nan', 'Vézelay', 'nan', 'Yonne', 'epi', 'ki', 'mouri', '22', 'fevriye', '1849', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'jeneral', 'franse', 'Revolisyon', 'ak', 'Anpi', '.']	[21]	Pari	Q90	[23]	Frans	Q142	P17
['Stéphan', 'Reggiani', ',', 'ki', 'fèt', '14', 'novanm', '1945', 'nan', 'Neuilly', '-', 'sur', '-', 'Seine', '(', 'Frans', ')', 'epi', 'ki', 'mouri', '29', 'jiyè', '1980', 'nan', 'Mougins', '(', 'Frans', ')', ',', 'se', 'yon', 'otè', '-', 'konpozitè', '-', 'entèprèt', 'franse', '.']	[15]	Frans	Q142	[15]	Frans	Q142	P17
['Stéphan', 'Reggiani', ',', 'ki', 'fèt', '14', 'novanm', '1945', 'nan', 'Neuilly', '-', 'sur', '-', 'Seine', '(', 'Frans', ')', 'epi', 'ki', 'mouri', '29', 'jiyè', '1980', 'nan', 'Mougins', '(', 'Frans', ')', ',', 'se', 'yon', 'otè', '-', 'konpozitè', '-', 'entèprèt', 'franse', '.']	[15]	Frans	Q142	[36]	franse	Q121842	P17
['Stéphan', 'Reggiani', ',', 'ki', 'fèt', '14', 'novanm', '1945', 'nan', 'Neuilly', '-', 'sur', '-', 'Seine', '(', 'Frans', ')', 'epi', 'ki', 'mouri', '29', 'jiyè', '1980', 'nan', 'Mougins', '(', 'Frans', ')', ',', 'se', 'yon', 'otè', '-', 'konpozitè', '-', 'entèprèt', 'franse', '.']	[15]	Frans	Q142	[36]	franse	Q121842	P17
['Charlotte', 'Court', 'House', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[8]	Vijini	Q1370	[11]	Etazini	Q30	P17
['Copperfield', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Huelva', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Huelva	Q95015	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Huelva', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Héctor', 'Marcelo', 'Buquet', 'Corleto', ',', 'rele', 'Marcelo', 'Buquet', ',', 'ki', 'fèt', '4', 'oktòb', '1963', 'nan', '(', 'Montevideo', '(', 'Irigwe', ')', ',', 'se', 'yon', 'aktè', 'irigweyen', '.']	[16]	Montevideo	Q1335	[18]	Irigwe	Q77	P36
['Roschdy', 'Zem', ',', 'ki', 'fèt', '28', 'septanm', '1965', 'nan', 'Gennevilliers', '(', 'Frans', ')', ',', 'est', 'un', 'aktè', 'ak', 'reyalizatè', 'franse', '-', 'mawokyen', '.']	[11]	Frans	Q142	[19]	franse	Q121842	P17
['Chantal', 'Garrigues', ',', 'ki', 'fèt', '14', 'novanm', '1944', 'nan', 'Le', 'Pouget', 'nan', 'depatman', 'Hérault', 'epi', 'ki', 'mouri', '27', 'jen', '2018', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'fransèz']	[21]	Pari	Q90	[23]	Frans	Q142	P17
['Henry', 'Garat', ',', 'ki', 'fèt', '3', 'avril', '1902', 'nan', 'Pari', 'epi', 'ki', 'mouri', '13', 'out', '1959', 'nan', 'vil', 'Hyères', 'nan', 'depatman', 'Var', '(', 'Frans', ')', ',', 'se', 'yon', 'chantè', 'ak', 'aktè', 'franse', '.']	[9]	Pari	Q90	[23]	Frans	Q142	P17
['Dominique', 'Fontus', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Peter', 'Facinelli', ',', 'ki', 'fèt', '26', 'novanm', '1973', 'nan', 'Queens', 'nan', 'Nouyòk', 'nan', 'eta', 'Nou', 'Yòk', '(', 'Etazini', ')', ',', 'se', 'yon', 'aktè', 'ameriken', '.']	[11]	Nouyòk	Q60	[17]	Etazini	Q30	P17
['Philippe', 'Niang', ',', 'ki', 'fèt', '12', 'oktòb', '1951', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'senaris', 'ak', 'reyalizatè', 'televizyon', 'franse', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['The', 'Resident', 'ou', 'Le', 'Résident', '(', 'nan', 'Kebèk', ')', 'se', 'yon', 'seri', 'televizyon', 'amerikèn', 'drama', 'medikal', 'kreye', 'pa', 'Amy', 'Holden', 'Jones', ',', 'Hayley', 'Schore', 'ak', 'Roshan', 'Sethi', 'e', 'difize', 'depi', '21', 'janvye', '2018', 'sou', 'rezo', 'Fox', 'ak', 'nan', 'Kanada', 'sou', 'Citytv', 'pou', 'premyè', 'sezon', ',', 'epi', 'rezo', 'CTV', 'apati', 'dezyèm', 'sezon', '.']	[7]	Kebèk	Q176	[38]	Kanada	Q16	P17
['Bauta', 'se', 'yon', 'minisipalite', 'nan', 'vil', 'Avàn', ',', 'nan', 'peyi', 'Kiba', '.']	[6]	Avàn	Q274126	[10]	Kiba	Q241	P17
['Pwovens', 'yo', 'nan', 'peyi', 'Kiba', 'divize', 'pa', '169', 'minisipalite', 'oubyen', 'municipios', ',', 'mannyè', 'yo', 'rele', 'l', 'Kiba', '.']	[4]	Kiba	Q241	[4]	Kiba	Q241	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Grenad', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Nénette', 'et', 'Boni', 'se', 'yon', 'fim', 'franse', 'reyalize', 'pa', 'Claire', 'Denis', ',', 'prezante', '12', 'out', '1996', 'pandan', 'Festival', 'nan', 'Locarno', ',', 'ak', 'sòti', '29', 'janvye', '1997', 'nan', 'Frans', '.']	[9, 10]	Claire Denis	Q238315	[27]	Frans	Q142	P27
['Pwovens', 'yo', 'nan', 'peyi', 'Kiba', 'divize', 'pa', '169', 'minisipalite', 'oubyen', 'municipios', ',', 'mannyè', 'yo', 'rele', 'l', 'Kiba', '.']	[4]	Kiba	Q241	[4]	Kiba	Q241	P17
['Goshen', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[6]	Vijini	Q1370	[9]	Etazini	Q30	P17
['Evans', 'Pierre', '-', 'Augustin', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[6]	atis	Q483501	[9]	pent	Q1028181	P279
['Tiller', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Louise', 'Victorine', 'Charlotte', 'Larapidie', '-', 'Delisle', ',', 'rele', 'Louise', 'Lara', ',', 'ki', 'fèt', '22', 'jiyè', '1876', 'nan', 'Château', '-', 'Thierry', 'Aisne', 'epi', 'ki', 'mouri', '9', 'me', '1952', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'teyat', 'ak', 'sinema', 'fransèz', '.']	[28]	Pari	Q90	[30]	Frans	Q142	P17
['Annik', 'Boyet', ',', 'rele', 'Annick', 'Alane', ',', 'ki', 'fèt', '5', 'septanm', '1925', 'nan', 'Carnac', 'nan', 'Morbihan', '(', 'Frans', ')', 'epi', 'ki', 'mouri', '28', 'oktòb', '2019', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'fransèz', '.']	[17]	Frans	Q142	[26]	Pari	Q90	P17
['Annik', 'Boyet', ',', 'rele', 'Annick', 'Alane', ',', 'ki', 'fèt', '5', 'septanm', '1925', 'nan', 'Carnac', 'nan', 'Morbihan', '(', 'Frans', ')', 'epi', 'ki', 'mouri', '28', 'oktòb', '2019', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'fransèz', '.']	[17]	Frans	Q142	[17]	Frans	Q142	P17
['Annik', 'Boyet', ',', 'rele', 'Annick', 'Alane', ',', 'ki', 'fèt', '5', 'septanm', '1925', 'nan', 'Carnac', 'nan', 'Morbihan', '(', 'Frans', ')', 'epi', 'ki', 'mouri', '28', 'oktòb', '2019', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'fransèz', '.']	[26]	Pari	Q90	[17]	Frans	Q142	P17
['Ana', 'Ortiz', ',', 'ki', 'fèt', '25', 'janvye', '1971', 'nan', 'Nouyòk', 'nan', 'leta', 'Nou', 'Yòk', '(', 'Etazini', ')', ',', 'se', 'yon', 'aktris', 'amerikèn', '.']	[9]	Nouyòk	Q60	[15]	Etazini	Q30	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Seville', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Seville	Q8717	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Seville', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Michèle', 'Moretti', ',', 'ki', 'fèt', '15', 'mas', '1940', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'fransèz', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Cogswell', 'se', 'yon', 'vil', 'nan', 'eta', 'Dakota', 'dinò', ',', 'nan', 'Etazini', '.']	[6, 7]	Dakota dinò	Q1207	[10]	Etazini	Q30	P17
['Virginie', 'Thévenet', ',', 'ki', 'fèt', '12', 'janvye', '1957', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'ak', 'reyalizatris', 'fransèz', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Metolius', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Cottage', 'Grove', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[7]	Oregon	Q824	[10]	Etazini	Q30	P17
['Alejandro', 'Ciangherotti', 'Erbelia', ',', 'rele', 'Alejandro', 'Ciangherotti', ',', 'ki', 'fèt', 'an', '1903', 'nan', 'Bwenozè', '(', 'Ajantin', ')', 'epi', 'ki', 'mouri', '29', 'out', '1975', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktè', 'ajanten', '.']	[24]	Meksiko	Q1489	[26]	Meksik	Q96	P17
['Louis', 'Bruno', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Haïti', 'Progrès', 'se', 'yon', 'jounal', 'ayisyen', 'difize', 'an', 'menm', 'tan', 'an', 'Ayiti', ',', 'nan', 'Nouyòk', '(', 'Etazini', ')', ',', 'nan', 'Kebèk', 'Kanada', ')', '.']	[14]	Nouyòk	Q60	[16]	Etazini	Q30	P17
['Haïti', 'Progrès', 'se', 'yon', 'jounal', 'ayisyen', 'difize', 'an', 'menm', 'tan', 'an', 'Ayiti', ',', 'nan', 'Nouyòk', '(', 'Etazini', ')', ',', 'nan', 'Kebèk', 'Kanada', ')', '.']	[20]	Kebèk	Q176	[21]	Kanada	Q16	P17
['Marie', '-', 'Christine', 'Barrault', ',', 'ki', 'fèt', '21', 'mas', '1944', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'fransèz', '.']	[11]	Pari	Q90	[13]	Frans	Q142	P17
['Newport', 'News', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[7]	Vijini	Q1370	[10]	Etazini	Q30	P17
['Gerard', 'Hippolyte', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Christelle', 'Cornil', ',', 'ki', 'fèt', '28', 'out', '1977', 'nan', 'Briksèl', '(', 'Bèljik', ')', ',', 'se', 'yon', 'aktris', 'bèlj', '.']	[9]	Briksèl	Q239	[11]	Bèljik	Q31	P17
['Olrich', 'Valin', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Amity', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Suzanne', 'Flon', ',', 'ki', 'fèt', '28', 'janvye', '1918', 'nan', 'Kremlin', '-', 'Bicêtre', 'epi', 'ki', 'mouri', '15', 'jen', '2005', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'fransèz', '.']	[19]	Pari	Q90	[21]	Frans	Q142	P17
['José', 'Bardina', ',', 'ki', 'fèt', '27', 'mas', '1939', 'nan', 'Barcelona', '(', 'Espay', ')', 'epi', 'ki', 'mouri', '18', 'desanm', '2009', 'nan', 'Miyami', '(', 'Etazini', ')', ',', 'se', 'yon', 'aktè', 'televizyon', 'venezwelyen', ',', 'orijin', 'panyòl', '.']	[20]	Miyami	Q8652	[22]	Etazini	Q30	P17
['Etzer', 'Domond', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
