text,text_preprocessed,LEN,label
"Som a' em kurencii a' [[Ostrielyan dola]], [[Uro]], Pownd sturleng, Poelish slotii, Ejiiptyan pownd, Boliwyan kurencii, Keniian shileng, [[Eserbeyjani manat]], Croayshan kuuna, Libiian denar an [[Solamon Ailen dola]].",Som a em kurencii a Ostrielyan_dola Uro Pownd sturleng Poelish slotii Ejiiptyan pownd Boliwyan kurencii Keniian shileng Eserbeyjani manat Croayshan kuuna Libiian denar an Solamon Ailen dola,27,73
Deir es a' ansem o' al' everii kuntrii a' [[Erth]].,Deir es a ansem o al everii kuntrii a Erth,10,48
"""Star Spangled Banner"" — Anthem o' [[Merika]].",Star Spangled Banner — Anthem o Merika,7,55
"""Il canto degli [[Italiani]]"" — Anthem o' [[Italii]].",Il canto degli Italiani — Anthem o Italii,8,59
"""[[La]] Marcha [[Real]]"" — Anthem o' [[Spain]].",La Marcha Real — Anthem o Spain,7,55
"""Ko e Iki he Lagi"" — [[Anthem o' Niue]].",Ko e Iki he Lagi — Anthem_o_Niue,7,55
"""Gloria al Bravo Pueblo"" — Anthem o' [[Wenezuela]]",Gloria al Bravo Pueblo — Anthem o Wenezuela,8,55
"Wikkapedya a' t' Swiidish laenghwij ([[Swiidish]]: ""Svenskspråkiga Wikipedia"") ulla Swiidish Wikkapedya ([[Swiidish]]: ""Svenska Wikipedia"") esa tiird biges [[Wikkapedya]], t' frii ensiiklopedya.",Wikkapedya a t Swiidish laenghwij ulla Swiidish Wikkapedya esa tiird biges Wikkapedya t frii ensiiklopedya,15,46
"Imelda Remedios Visitación Trinidad Romuáldez-Marcos (Juulai 2, 1929) wos t' First Lady a' t' [[Felapiins]].",Imelda Remedios Visitación Trinidad RomuáldezMarcos wos t First Lady a t Felapiins,12,59
<br/> [[Pitkern Ailen]] setl'd iyas en iyas agoe b' dem salan f' Baunti on Jaenyuweri 15 in 1790 wi' soom salan [[Tahityan]].,br Pitkern_Ailen setld iyas en iyas agoe b dem salan f Baunti on Jaenyuweri in wi soom salan Tahityan,19,73
Wanwaatuu esa [[ailen]] kuntrii i' [[Pesifik Oshen]].,Wanwaatuu esa ailen kuntrii i Pesifik Oshen,7,63
T' Sauth Ailen es t' biges an least populatid o' t' tu mien ailens o' [[Nyuu Ziilan]].,T Sauth Ailen es t biges an least populatid o t tu mien ailens o Nyuu_Ziilan,16,68
T' biges citii es [[Krestcherch]].,T biges citii es Krestcherch,5,32
Lautoka es t' sekan biges citii i' [[Fiijii]].,Lautoka es t sekan biges citii i Fiijii,8,29
T' kapitel es [[Soel]],T kapitel es Soel,4,40
"Zernograd ([[Rushan]]: ""Зерноград"") esa toen i' Rostov Oblast i' [[Rusha]], t' populayshun a' 24 886 (2017).",Zernograd esa toen i Rostov Oblast i Rusha t populayshun a,11,56
Kaneda esa t' biges [[kuntrii]] i' [[North Merika]] an t' sekan biges kuntrii i' [[Erth]] (aafta [[Rusha]]).,Kaneda esa t biges kuntrii i North Merika an t sekan biges kuntrii i Erth,15,53
T' [[kapitel citii]] es Ottawa.,T kapitel_citii es Ottawa,4,67
Repablik o' t' Kongo esa kuntrii i' [[Afreka]].,Repablik o t Kongo esa kuntrii i Afreka,8,75
God (or Gohd) esa hed figa o' dem [[rilijin]].,God esa hed figa o dem rilijin,7,9
T' Repablik a' Nauruu (also spelt Ripublik Naoero) esa ailen kuntrii i' [[Pesifik Oshen]].,T Repablik a Nauruu esa ailen kuntrii i Pesifik_Oshen,9,63
Dem Nauruuans tal an almos nor relatid kaul'd [[Nauruuan]].,Dem Nauruuans tal an almos nor relatid kauld Nauruuan,9,73
"T' Indien Oshen esa bidy o' salt wata sowth o' [[Endya]], west o' [[Ostrielya]] an eist o' [[Afreka]].",T Indien Oshen esa bidy o salt wata sowth o Endya west o Ostrielya an eist o Afreka,18,49
Stokhoelm ( ) es t' kapitel citii a' [[Swiiden]].,Stokhoelm es t kapitel citii a Swiiden,7,37
T' Ches es lojikal [[geiim]].,T Ches es lojikal geiim,5,9
Lojik es wun [[saiens]] 'bout form o' valid inferiins.,Lojik es wun saiens bout form o valid inferiins,9,9
T' buuk wos rittan bai Norfuk linguists [[Alis Baffe]] an Donald Laiikok t' saiiw t' laenghwij.,T buuk wos rittan bai Norfuk linguists Alis_Baffe an Donald Laiikok t saiiw t laenghwij,15,73
"Alis Inez Baffe ([[Inglish]]: ""Alice Buffet"") es wun [[Norfuk]] linguist an politik.",Alis Inez Baffe es wun Norfuk linguist an politik,9,0
"Lonseston ([[Inglish]]: ""Launceston"") es a citii en [[Tasmainya]].",Lonseston es a citii en Tasmainya,6,1
"Lília Cabral Bertolli Figueiredo (barn [[Juulai]] 13, 1957) esa Breselyan aktress.",Lília Cabral Bertolli Figueiredo esa Breselyan aktress,7,10
"Niijir ([[French]]: ""Niger"") esa kuntrii i' [[Afreka]].",Niijir esa kuntrii i Afreka,5,70
"Sri Lanka es a' ailen kuntrii i' [[Asya]], in t' [[Indien Oshen]], sowth a' [[Endya]].",Sri Lanka es a ailen kuntrii i Asya in t Indien Oshen sowth a Endya,15,51
Ai Pitkern Ailen esa [[ailen]] i t' [[Pesifik Oshen]].,Ai Pitkern Ailen esa ailen i t Pesifik Oshen,9,27
[[Adamstoen]] es ofishol kapitel an uni toen an citii o' t' ailen.,Adamstoen es ofishol kapitel an uni toen an citii o t ailen,12,65
T' ofishol langgwidc f' ai [[Pitkern Ailen]] es [[Pitkern]].,T ofishol langgwidc f ai Pitkern_Ailen es Pitkern,8,59
[[Pitkern]] (tuu Norfuk) es a' langgwidc daa es spokn i' Norfuk ailen tuu.,Pitkern es a langgwidc daa es spokn i Norfuk ailen tuu,11,45
T' uni kirk a' t' ailen esa kongregayshun o' t' Sewent Day [[Adventist]] Kirk.,T uni kirk a t ailen esa kongregayshun o t Sewent Day Adventist Kirk,14,12
T' kirk esn't a' stait rilijin for no lous rigarding [[et's]] establishment hauf biin passed.,T kirk esnt a stait rilijin for no lous rigarding ets establishment hauf biin passed,15,68
Et waa a' [[Adventist]] misyun i' dem 1890s daa waa instrumental a' konwerting dem [[Pitkerna]] t' Sewent Day [[Adventism]].,Et waa a Adventist misyun i dem s daa waa instrumental a konwerting dem Pitkerna t Sewent Day Adventism,19,12
"[[A]]' 2000, eight a' dem fortii [[Pitkerna]] a' t' tiem atend'd serwises a' t' kirk regyularlii.",A eight a dem fortii Pitkerna a t tiem atendd serwises a t kirk regyularlii,15,68
"[[A]]' spaait a' daa, most did atend a' speshul okasyuns.",A spaait a daa most did atend a speshul okasyuns,10,57
Es manaj'd b' t' residint [[pastor]] an t' board a' t' kirk.,Es manajd b t residint pastor an t board a t kirk,12,57
T' [[pastor]] serfs a' tuu-iya term.,T pastor serfs a tuuiya term,6,57
Mogadisho es t' kapitel a' [[Somalia]].,Mogadisho es t kapitel a Somalia,6,58
Sakreb es t' kapitel citii o' [[Kroaysha]].,Sakreb es t kapitel citii o Kroaysha,7,37
Alofi es t' ofishol kapitel a' t' Pesifik ailen kuntrii o' [[Niue]].,Alofi es t ofishol kapitel a t Pesifik ailen kuntrii o Niue,12,6
"Wit' a popyulayshun fewa den 1 000 salan, Alofi haufs t' distinktshun o' b'in t' sekan smaales nashunal kapitel i' form o' popyulayshun afta [[Ngerulmud]], t' kapitel citii o' [[Palau]].",Wit a popyulayshun fewa den salan Alofi haufs t distinktshun o bin t sekan smaales nashunal kapitel i form o popyulayshun afta Ngerulmud t kapitel citii o Palau,28,43
"I' t' Jaenyuweri o' 2004 yia, [[Niue]] wos hit b' t' larj tropikal stoem koel'd Cyclone Heta.",I t Jaenyuweri o yia Niue wos hit b t larj tropikal stoem koeld Cyclone Heta,16,59
"Mani o' dem bildings i' [[Alofi]] wos destroii'd, inkluden t' hospitel.",Mani o dem bildings i Alofi wos destroiid inkluden t hospitel,11,9
Fiemas fisisists enkluud bot ar net limmeted tuu [[Galileo Galilei]] en Sir Isaac Newton.,Fiemas fisisists enkluud bot ar net limmeted tuu Galileo_Galilei en Sir Isaac Newton,13,59
Tuu Lernn moor abowt thes goe tu [[Galileo Galilei]] ure goe tu Fisisists.,Tuu Lernn moor abowt thes goe tu Galileo_Galilei ure goe tu Fisisists,12,59
Daarwin esa citii i' [[Ostrielya]].,Daarwin esa citii i Ostrielya,5,60
S' t' kapitel o' t' [[Northan Teritrii]].,S t kapitel o t Northan_Teritrii,6,21
"I' t' 1600s, t' [[Duch]] s' wisit Ostrielya north koest, en se miek map o' t' airea.",I t s t Duch s wisit Ostrielya north koest en se miek map o t airea,17,68
"Corbin Bleu Reivers ([[Febyuweri]] 21, 1989, [[Nyuu York]]) es wun Merikan akta an siinga.",Corbin Bleu Reivers es wun Merikan akta an siinga,9,74
T' Hawayiian (Hawayiian: ʻŌlelo Hawaiʻi) esa laenghwij tal'n i' [[Hawayii]] (Yunitid Staits).,T Hawayiian esa laenghwij taln i Hawayii,7,45
Ostrielyan Kapitel Teritrii esa fedrel teritrii i' [[Ostrielya]].,Ostrielyan Kapitel Teritrii esa fedrel teritrii i Ostrielya,8,6
[[Canberra]] es t' kapitel citii.,Canberra es t kapitel citii,5,37
"Ben Tre (Vietnamese: ""Thành phố Bến Tre"") esa toen i' [[Wiyetnaam]], en t' prowins o' Ben Tre, i' Mekong Delta.",Ben Tre esa toen i Wiyetnaam en t prowins o Ben Tre i Mekong Delta,15,16
"Alexandre Borges Corrêa ([[Febyuweri]] 23, 1966) es wun Breselyan akter.",Alexandre Borges Corrêa es wun Breselyan akter,7,74
Ejiipt esa kuntrii i' [[Afreka]].,Ejiipt esa kuntrii i Afreka,5,70
T' kapitel citii es [[Cairo]].,T kapitel citii es Cairo,5,67
Berlin esa kapitel a' [[Doichland]].,Berlin esa kapitel a Doichland,5,58
"Siciliian (Sicilianu) esa [[laenghwij]] mein spoek i' [[Sicilii]], a' em teritrii o' [[Urup]].",Siciliian esa laenghwij mein spoek i Sicilii a em teritrii o Urup,12,47
"T' Pitkern dola ([[Inglish]]: ""Pitcairn Islands dollar"") esa [[kurencii]] o' [[Pitkern Ailen]].",T Pitkern dola esa kurencii o Pitkern Ailen,8,52
Kuntriis i' wich [[UTC+1]] yuus as a' standart [[tiem]].,Kuntriis i wich UTC yuus as a standart tiem,9,10
"""Principal citiis: Lagos, Kinshasa, Luanda, Algiers, Casablanca"" Kuntriis i' wich [[UTC+1]] yuus a' t' winta.",Principal citiis Lagos Kinshasa Luanda Algiers Casablanca Kuntriis i wich UTC yuus a t winta,15,12
"""Principal citiis: [[Berlin]], Rome, [[Paris]], [[Madrid]], [[Wienna]], [[Worsaaw]]"" Kuntriis i' wich [[UTC+1]] yuus a' t' sama.",Principal citiis Berlin Rome Paris Madrid Wienna Worsaaw Kuntriis i wich UTC yuus a t sama,16,48
"""Principal citiis: [[London]], [[Dublin]], [[Lisboa]]""",Principal citiis London Dublin Lisboa,5,59
Maldiwes (Maldiweyan: ދިވެހިރާއްޖެ) es a' ailen kuntrii i' t' [[Indien Oshen]].,Maldiwes es a ailen kuntrii i t Indien_Oshen,8,51
Es t' letles kuntrii i' [[Asya]].,Es t letles kuntrii i Asya,6,33
"[[Aarmanya]], [[Barain]], Ejipt, [[Eraak]], [[Eraan]], [[Eserbeyjan]], [[Esrail]], [[Jordan]], [[Jorja]], [[Kataa]], [[Kyuuwait]], [[Lebanon]], [[Omaan]], [[Palestiin]], Saudi Arabia, [[Siipris]], [[Siriya]], [[Turkii]], [[Yemen]], Yunitid Arab Emiraets.",Aarmanya Barain Ejipt Eraak Eraan Eserbeyjan Esrail Jordan Jorja Kataa Kyuuwait Lebanon Omaan Palestiin Saudi Arabia Siipris Siriya Turkii Yemen Yunitid Arab Emiraets,23,12
"Valensyaa esa citii i' [[Spain]], i' t' Meditteranean koost.",Valensyaa esa citii i Spain i t Meditteranean koost,9,20
Botenii es t' [[saiens]] a' wataweih em [[plaant]] werk.,Botenii es t saiens a wataweih em plaant werk,9,68
" es d' nainth manth a' d' iya, d' fas manth a' [[ortam]] en d' fas manth a' [[spring]].",es d nainth manth a d iya d fas manth a ortam en d fas manth a spring,18,61
Hiibruu esa wun a' em [[laenghwij]] o' t' [[Medl Eist]].,Hiibruu esa wun a em laenghwij o t Medl Eist,10,45
S' es mein spoeken b' [[Jua]]s an' [[Esrail]]ies.,S es mein spoeken b Juas an Esrailies,8,57
Liik [[Erabek]] an [[Auramaik]].,Liik Erabek an Auramaik,4,18
Griese esa kuntrii i' [[Urup]].,Griese esa kuntrii i Urup,5,36
Es kapitel citii a' [[Athens]].,Es kapitel citii a Athens,5,30
Solamon Ailen Dola es t' ofishil [[kurencii]] a' t' [[Solamon Ailen]].,Solamon Ailen Dola es t ofishil kurencii a t Solamon Ailen,11,73
Rilijin esa ting wi' dem [[god]].,Rilijin esa ting wi dem god,6,16
"Edirne (, , ) esa citii a' t' [[Urup]]ean paat o' [[Turkii]].",Edirne esa citii a t Urupean paat o Turkii,9,20
"Lord Howe Ailen es a [[ailen]] en [[Nyuu Sauth Wiels]], [[Ostrielya]].",Lord Howe Ailen es a ailen en Nyuu Sauth Wiels Ostrielya,11,49
"Plaants, which es tuu kauled griin plaants (Viridiplantae a' [[Leten]]), ar livin multisellular organisms a' t' kingdum Plantae.",Plaants which es tuu kauled griin plaants ar livin multisellular organisms a t kingdum Plantae,15,73
" esa kuntrii i' sowth-eist [[Asya]], neya [[Layos]], [[Kamboedya]] an [[Shiina]].",esa kuntrii i sowtheist Asya neya Layos Kamboedya an Shiina,10,62
T' kapitel citii es [[Hanoi]].,T kapitel citii es Hanoi,5,67
"Vladimir Vladimirovich Putin (; [[Oktoeba]] 7, 1952) es t' President o' [[Rusha]] (2000 — 2008; 2012 —).",Vladimir Vladimirovich Putin es t President o Rusha,8,59
 esa kuntrii i' Sentril [[Urup]].,esa kuntrii i Sentril Urup,5,7
"T' kapitel an t' biges citii es [[Wienna]], t' sekan biges citii es [[Graz]].",T kapitel an t biges citii es Wienna t sekan biges citii es Graz,14,71
T' Flag o' North Koriya esa a' ofishol symbol o' t' kuntrii o' [[North Koriya]].,T Flag o North Koriya esa a ofishol symbol o t kuntrii o North_Koriya,14,28
"Said [[Sowth Koriya]] klaems North Koriya, et dispyuuts lejitimacii o' t' flag.",Said Sowth_Koriya klaems North Koriya et dispyuuts lejitimacii o t flag,11,59
Niue esa alien kuntrii i' t' [[Pesifik Oshen]].,Niue esa alien kuntrii i t Pesifik_Oshen,7,63
Esa self-gawanin kuntrii i' frii Assosiayshun wi' [[Nyuu Ziilan]].,Esa selfgawanin kuntrii i frii Assosiayshun wi Nyuu_Ziilan,8,48
T' [[kapitel citii]] a' Niue es [[Alofi]].,T kapitel_citii a Niue es Alofi,6,67
"T' ofishol [[anthem o' Niue]] es ""Ko e Iki he Lagi"".",T ofishol anthem_o_Niue es Ko e Iki he Lagi,9,10
[[Niue]] alien wos setl'd bei dem 'salan f' [[Samoa]] abaut 900 [[AD]].,Niue alien wos setld bei dem salan f Samoa abaut AD,11,57
Dem Tongan piopel setl'd [[Niue]] i' t' 16th centurii tuu.,Dem Tongan piopel setld Niue i t th centurii tuu,10,9
Kaptaan [[James Cook]] saw t' ailen i' 1774.,Kaptaan James_Cook saw t ailen i,6,73
"Hii gaew t' niem ""Savej [[Ailen]]"" afta lanin' a' t' ailen b'cause t' piopel haed bluud a' dem bodis.",Hii gaew t niem Savej Ailen afta lanin a t ailen bcause t piopel haed bluud a dem bodis,19,73
Hii wos t' fas Urupean a' [[Niue]] tuu.,Hii wos t fas Urupean a Niue tuu,8,57
[[Niue]] got independens i' 1994 b' t' Konstitushun a' [[Nyuu Ziilan]].,Niue got independens i b t Konstitushun a Nyuu Ziilan,10,59
"[[Robert Rex]], a Urupean an Niuean wos t' fas Premier a' t' kuntrii.",Robert_Rex a Urupean an Niuean wos t fas Premier a t kuntrii,12,73
[[Niue]] haufs a riin roed sistem tat konnekts t' toens o' t' ailen.,Niue haufs a riin roed sistem tat konnekts t toens o t ailen,13,57
[[Niue]] haufs a port tat es yuus'd solii f' ankoraj.,Niue haufs a port tat es yuusd solii f ankoraj,10,12
Habr esa citii i' [[Frans]].,Habr esa citii i Frans,5,13
T' kapitel citii es [[Beijing]].,T kapitel citii es Beijing,5,67
[[Shiina]] es t' moost popyulous kuntrii.,Shiina es t moost popyulous kuntrii,6,9
"Kataloniya (, es en ortonomus komyuunitii o' [[Spain]].",Kataloniya es en ortonomus komyuunitii o Spain,7,12
"Poeland, ofisialii Repablik o' Poeland ([[Poelish]]: Rzeczpospolita Polska) esa kuntrii i' [[Midl Urup]].",Poeland ofisialii Repablik o Poeland esa kuntrii i Midl_Urup,9,14
"T' kapitel citii es [[Worsaaw]], a' popyulayshun a' 38.5 milyan salan (as a' 2014 iya).",T kapitel citii es Worsaaw a popyulayshun a milyan salan,10,54
 Ai Nuku Hiva esa [[ailen]] i t' Marquesas.,Ai Nuku Hiva esa ailen i t Marquesas,8,73
[[Patio]] es t' ofishol kapitel o' t' ailen.,Patio es t ofishol kapitel o t ailen,8,65
"Hii lan orn [[Norfuk Ailen]], giiw its niem.",Hii lan orn Norfuk_Ailen giiw its niem,7,0
"Miikrobiologii esa [[saiens]], daa studehs miikroorganism.",Miikrobiologii esa saiens daa studehs miikroorganism,6,9
Esraili Flag esa wan o' em ofishol simbils a' [[Esrail]].,Esraili Flag esa wan o em ofishol simbils a Esrail,10,73
Burundi esa letl kuntrii i' [[Afreka]].,Burundi esa letl kuntrii i Afreka,6,75
"Kirundi, French an' [[Inglish]] a' t' ofishol laenghwijes.",Kirundi French an Inglish a t ofishol laenghwijes,8,64
Caracas es [[kapitel citii]] o' [[Wenezuela]].,Caracas es kapitel_citii o Wenezuela,5,43
Tuluus esa citii i' [[Frans]].,Tuluus esa citii i Frans,5,13
"Anastacia ([[Septemba]] 17, 1968, Chicago) esa Merikan singer.",Anastacia esa Merikan singer,4,68
"Tahityan esa [[laenghwij]] spoken i' [[Tahitii]] ailen, i' t' [[Pesifik Oshen]].",Tahityan esa laenghwij spoken i Tahitii ailen i t Pesifik Oshen,11,27
It es riilat'd tuu [[Norfuk]] an [[Pitkern]].,It es riilatd tuu Norfuk an Pitkern,7,0
I' aeyad Siison 1 i' 1988 i' [[North Merika]]n kuntriis an i' 1989 i' otha kuntriis.,I aeyad Siison i i North_Merikan kuntriis an i i otha kuntriis,12,48
Norfuk Ailen esa [[ailen]] i' t' [[Pesifik Oshen]].,Norfuk Ailen esa ailen i t Pesifik Oshen,8,27
"Ofisholi a' Teritrii a' Norfuk Ailen, es ner [[Ostrielya]], [[Nyuu Ziilan]] an [[Nyuu Kaledonya]], a' es 34 km2 airea.",Ofisholi a Teritrii a Norfuk Ailen es ner Ostrielya Nyuu Ziilan an Nyuu Kaledonya a es km airea,18,49
Dis es b'cause dem Pitkernas setl'd t' ailen wen [[Pitkern Ailen]] b'kam tuu smaal f' t' enkriisin' popyulayshun.,Dis es bcause dem Pitkernas setld t ailen wen Pitkern_Ailen bkam tuu smaal f t enkriisin popyulayshun,17,73
"Norfuk Ailen es i' t' [[Tasman Sii]], paat a' sowth [[Pesifik Oshen]].",Norfuk Ailen es i t Tasman_Sii paat a sowth Pesifik Oshen,11,41
A' ailen es iist o' [[Ostrielya]] en north o' [[Nyuu Ziilan]].,A ailen es iist o Ostrielya en north o Nyuu Ziilan,11,49
"Dems n' laik a' [[riveh]] o' Norfuk, a' 32 km o' koestliin.",Dems n laik a riveh o Norfuk a km o koestliin,11,0
"[[Maun Biets]] (319m) es t' haies point a' t' ailen, an es neya Maun Pitt (318m).",Maun_Biets es t haies point a t ailen an es neya Maun Pitt,13,68
"[[Kingston]] es t' ofishol kapitel, but [[Ban Pain]] es t' mien toen an ""de facto"" kapitel a' t' Ailen.",Kingston es t ofishol kapitel but Ban Pain es t mien toen an de facto kapitel a t Ailen,19,65
[[Norfuk Ailen]] setl'd iyas en iyas agoe b' dem salan from [[Nyuu Ziilan]] abaut 1300–1400 CE.,Norfuk_Ailen setld iyas en iyas agoe b dem salan from Nyuu Ziilan abaut CE,14,4
"Afta a' Fas Fliit setl'd a' Port Jakson, Lieutenant [[Philip Gidley King]] got to Norfuk on t' 6th o' Maach, 1788.",Afta a Fas Fliit setld a Port Jakson Lieutenant Philip_Gidley_King got to Norfuk on t th o Maach,18,59
"I' 1914 iya, a' ailen se enkluud i' [[Ostrielya]] esa ekstirnal teritrii.",I iya a ailen se enkluud i Ostrielya esa ekstirnal teritrii,11,52
 esa ailen kuntrii i t' [[Indien Oshen]] ner Madagaskaa.,esa ailen kuntrii i t Indien_Oshen ner Madagaskaa,8,48
T' kapitel citii es [[Wiktoreya]].,T kapitel citii es Wiktoreya,5,67
Nepeyan Ailen es a letl unenhabited ailen 'bout 1km sowth f' t' gohlf kors on [[Norfuk Ailen]] en t' sowth-west Pesifik.,Nepeyan Ailen es a letl unenhabited ailen bout km sowth f t gohlf kors on Norfuk_Ailen en t sowthwest Pesifik,20,73
"S' reprisent a' aaspekt o' 5/12 o' a' [[sirkil]], a' 150°, bitwiin tuu em objekt.",S reprisent a aaspekt o o a sirkil a ° bitwiin tuu em objekt,14,12
"Okhrid (Masedoenyan: Охрид; [[Elbanyan]]: Ohër/Ohri; [[Griik]]: Αχρίδα/Οχρίδα) esa citii i' [[North Masedoenya]], a' t' koest o' Okhrid's Leik.",Okhrid esa citii i North_Masedoenya a t koest o Okhrids Leik,11,20
As a' 2002 iya i' [[Okhrid]] deir wos 42 033 piopel.,As a iya i Okhrid deir wos piopel,8,9
Spain esa kuntrii i' [[Urup]].,Spain esa kuntrii i Urup,5,66
T' kapitel citii es [[Madrid]].,T kapitel citii es Madrid,5,67
Oeno Ailen esa [[ailen]] i t' [[Pesifik Oshen]] north a' [[Pitkern Ailen]].,Oeno Ailen esa ailen i t Pesifik Oshen north a Pitkern Ailen,12,27
"Guillermo Alberto Santiago Lasso Mendoza ([[Nowemba]] 17, 1955) wos t' 47th President o' t' [[Ekwador]] (2021–).",Guillermo Alberto Santiago Lasso Mendoza wos t th President o t Ekwador,12,9
"Sarajevo (Сарајево) esa kapitel a' [[Bosnya a' Hersegowina]], kuntrii i' [[Urup]].",Sarajevo esa kapitel a Bosnya_a_Hersegowina kuntrii i Urup,8,52
Meksikoe Citii es t' kapitel an t' biges citii o' [[Meksikoe]].,Meksikoe Citii es t kapitel an t biges citii o Meksikoe,11,71
Edwid t' Konfesar (Ænglisc: Ēadƿeard se Andettere) was kin o' [[Ingland]] f' 1042 t' 1066.,Edwid t Konfesar was kin o Ingland f t,9,57
"Vichii Frans ([[French]]: ""Régime de Vichy"") e t' kommon niem f' t' French Stait (""État français""), led b' Marshul Philippe Pétain durin [[Werl War II]].",Vichii Frans e t kommon niem f t French Stait led b Marshul Philippe Pétain durin Werl_War_II,17,59
"Hi set'dap a paternalistik, autoritarien reygim tat aktivlii kolaboratid lorngf' [[Doichland]], Vichii's ofishol neutralitii nor lorngf' stanin'.",Hi setdap a paternalistik autoritarien reygim tat aktivlii kolaboratid lorngf Doichland Vichiis ofishol neutralitii nor lorngf stanin,17,12
Kreschen esa dem follouua o' t' [[Kreschenitii]].,Kreschen esa dem follouua o t Kreschenitii,7,9
"A Plaanet esa seleschel bade orbiring a [[sdar]] or a remnent sdar with inef mas t' bikem sferikel b' i's on gravitii bet nat t' t point o' cauzing thermonooklear fyo [[oshen]], an has clearid planitesemel i's nabering rejen (orbitl damenens).",A Plaanet esa seleschel bade orbiring a sdar or a remnent sdar with inef mas t bikem sferikel b is on gravitii bet nat t t point o cauzing thermonooklear fyo oshen an has clearid planitesemel is nabering rejen,39,68
Yukrayn (Yukrayniian: Україна) esa kuntrii i' [[Urup]].,Yukrayn esa kuntrii i Urup,5,36
T' kapitel citii es [[Kiev]] (Yukrayniian: Київ).,T kapitel citii es Kiev,5,67
Ethiopia esa kuntrii i' [[Afreka]].,Ethiopia esa kuntrii i Afreka,5,70
"T' flag o' Wenezuela ""(""[[Spanish]]: ""La Bandera de la República Bolivariana de Venezuela)"" esa nayshunal symbol o' t [[kuntrii]] [[Wenezuela]].",T flag o Wenezuela esa nayshunal symbol o t kuntrii Wenezuela,11,28
"Galileo Galilei bin wos [[italii]]an fisisist, maethamatisian a' estrominaa.",Galileo Galilei bin wos italiian fisisist maethamatisian a estrominaa,9,73
"Galileo se diskova em Galilean moon, en hi s' diwelip t' [[saientifik methud]].",Galileo se diskova em Galilean moon en hi s diwelip t saientifik_methud,12,73
"  Tirana (Standid ; regional Gheg Elbanyan: ""Tirona"") es t' kapitel an t' biges citii a' [[Elbanya]].",Tirana es t kapitel an t biges citii a Elbanya,10,71
"Dem Turks a' Caicos Ailen esa British teritrii i' [[Etlantic Oshen]], i' t' karibiyen",Dem Turks a Caicos Ailen esa British teritrii i Etlantic_Oshen i t karibiyen,13,69
"Blaadi Bridj ([[Inglish]]: ""Bloody Bridge"") es a bridj en [[Kingston]], [[Norfuk Ailen]].",Blaadi Bridj es a bridj en Kingston Norfuk Ailen,9,0
"Ulaanbaatar (, , ""Ulaganbagatur"") es t' kapitel an t' biges citii o' [[Mongoelya]].",Ulaanbaatar es t kapitel an t biges citii o Mongoelya,10,71
Friiport esa citii i' [[Bahaamas]].,Friiport esa citii i Bahaamas,5,20
"Boris Nikolayevich Eltsin ([[Febyuweri]] 1, 1931 — [[Ieprel]] 23, 2007) wos t' fas President o' [[Rusha]] (1991 — 1999).",Boris Nikolayevich Eltsin wos t fas President o Rusha,9,59
"Cheboksary ([[Shuwash]]: ""Шупашкар""; [[Rushan]]: ""Чебоксары"") esa citii i' [[Rusha]], t' kapitel an t' mien citii o' Repablik Shuwashya.",Cheboksary esa citii i Rusha t kapitel an t mien citii o Repablik Shuwashya,14,71
" es d' ietth manth a' d' iya, en d' laas manth a' [[sama]].",es d ietth manth a d iya en d laas manth a sama,13,61
Namibia esa kuntrii i' [[Afreka]].,Namibia esa kuntrii i Afreka,5,70
"Et bordas [[Angola]], [[Sowth Afreka]], [[Botswana]] an [[Zambia]].",Et bordas Angola Sowth Afreka Botswana an Zambia,8,18
Marla esa toen i' stait a' [[Sowth Ostrielya]] i' [[Ostrielya]].,Marla esa toen i stait a Sowth_Ostrielya i Ostrielya,9,22
Ai Tahaa esa [[ailen]] i t' Pesifik Oshen.,Ai Tahaa esa ailen i t Pesifik Oshen,8,27
Beles esa kuntrii i' [[Sentril Merika]].,Beles esa kuntrii i Sentril_Merika,5,7
"Seltchan (Chekyan: ""Sedlčany""; Doich: ""Seltschan"") esa citii i' Sentachekyan region a' [[Chekya]].",Seltchan esa citii i Sentachekyan region a Chekya,8,20
Finland esa kuntrii i' [[Urup]].,Finland esa kuntrii i Urup,5,66
T' kapitel сitii es [[Helsinki]].,T kapitel сitii es Helsinki,5,67
Kiev or Kyiv ( ; ) es t' kapitel an biges citii a' [[Yukrayn]].,Kiev or Kyiv es t kapitel an biges citii a Yukrayn,11,71
Sowth Merika esa [[kontenent]].,Sowth Merika esa kontenent,4,50
"[[Aajentiina]], [[Boliwya]], [[Bresel]], [[Chili]], [[Ekwador]], [[Gwiiana]], [[Kolombiya]], [[Paraguay]], [[Peruu]], [[Suriname]], [[Trinidad a' Tobago]], [[Uruguay]], [[Wenezuela]].",Aajentiina Boliwya Bresel Chili Ekwador Gwiiana Kolombiya Paraguay Peruu Suriname Trinidad a Tobago Uruguay Wenezuela,15,10
' esa [[laenghwij]] spoken meinli i' [[Denmark]] 'a [[Griinland]] 'a Faaro Ailen. ',esa laenghwij spoken meinli i Denmark a Griinland a Faaro Ailen,11,45
T' kapitel citii es [[Dublin]].,T kapitel citii es Dublin,5,67
T' konik es a [[hoss]] breed.,T konik es a hoss breed,6,9
